Temperature (Celsius),Resistance (ohms),Sensitivity (ohms-per-degree)
288.29999999998995,207.8763,0.3575
288.39999999999,207.9120,0.3575
288.49999999999,207.9478,0.3575
288.59999999999,207.9835,0.3575
288.69999999999004,208.0193,0.3575
288.79999999999006,208.0550,0.3575
288.8999999999901,208.0908,0.3575
288.9999999999901,208.1265,0.3575
289.09999999999013,208.1623,0.3574
289.19999999999015,208.1980,0.3574
289.2999999999902,208.2338,0.3574
289.3999999999902,208.2695,0.3574
289.4999999999902,208.3052,0.3574
289.59999999999025,208.3410,0.3574
289.69999999999027,208.3767,0.3574
289.7999999999903,208.4125,0.3574
289.8999999999903,208.4482,0.3573
289.99999999999034,208.4839,0.3573
290.09999999999036,208.5197,0.3573
290.1999999999904,208.5554,0.3573
290.2999999999904,208.5911,0.3573
290.3999999999904,208.6268,0.3573
290.49999999999045,208.6626,0.3573
290.5999999999905,208.6983,0.3573
290.6999999999905,208.7340,0.3573
290.7999999999905,208.7698,0.3572
290.89999999999054,208.8055,0.3572
290.99999999999056,208.8412,0.3572
291.0999999999906,208.8769,0.3572
291.1999999999906,208.9126,0.3572
291.29999999999063,208.9484,0.3572
291.39999999999065,208.9841,0.3572
291.4999999999907,209.0198,0.3572
291.5999999999907,209.0555,0.3572
291.6999999999907,209.0912,0.3571
291.79999999999075,209.1269,0.3571
291.89999999999077,209.1627,0.3571
291.9999999999908,209.1984,0.3571
292.0999999999908,209.2341,0.3571
292.19999999999084,209.2698,0.3571
292.29999999999086,209.3055,0.3571
292.3999999999909,209.3412,0.3571
292.4999999999909,209.3769,0.3570
292.5999999999909,209.4126,0.3570
292.69999999999095,209.4483,0.3570
292.799999999991,209.4840,0.3570
292.899999999991,209.5197,0.3570
292.999999999991,209.5554,0.3570
293.09999999999104,209.5911,0.3570
293.19999999999106,209.6268,0.3570
293.2999999999911,209.6625,0.3570
293.3999999999911,209.6982,0.3569
293.49999999999113,209.7339,0.3569
293.59999999999116,209.7696,0.3569
293.6999999999912,209.8053,0.3569
293.7999999999912,209.8410,0.3569
293.8999999999912,209.8767,0.3569
293.99999999999125,209.9123,0.3569
294.09999999999127,209.9480,0.3569
294.1999999999913,209.9837,0.3568
294.2999999999913,210.0194,0.3568
294.39999999999134,210.0551,0.3568
294.49999999999136,210.0908,0.3568
294.5999999999914,210.1264,0.3568
294.6999999999914,210.1621,0.3568
294.7999999999914,210.1978,0.3568
294.89999999999145,210.2335,0.3568
294.9999999999915,210.2692,0.3568
295.0999999999915,210.3048,0.3567
295.1999999999915,210.3405,0.3567
295.29999999999154,210.3762,0.3567
295.39999999999156,210.4119,0.3567
295.4999999999916,210.4475,0.3567
295.5999999999916,210.4832,0.3567
295.69999999999163,210.5189,0.3567
295.79999999999166,210.5545,0.3567
295.8999999999917,210.5902,0.3567
295.9999999999917,210.6259,0.3566
296.0999999999917,210.6615,0.3566
296.19999999999175,210.6972,0.3566
296.29999999999177,210.7328,0.3566
296.3999999999918,210.7685,0.3566
296.4999999999918,210.8042,0.3566
296.59999999999184,210.8398,0.3566
296.69999999999186,210.8755,0.3566
296.7999999999919,210.9111,0.3565
296.8999999999919,210.9468,0.3565
296.9999999999919,210.9824,0.3565
297.09999999999195,211.0181,0.3565
297.199999999992,211.0537,0.3565
297.299999999992,211.0894,0.3565
297.399999999992,211.1250,0.3565
297.49999999999204,211.1607,0.3565
297.59999999999206,211.1963,0.3565
297.6999999999921,211.2320,0.3564
297.7999999999921,211.2676,0.3564
297.89999999999213,211.3033,0.3564
297.99999999999216,211.3389,0.3564
298.0999999999922,211.3745,0.3564
298.1999999999922,211.4102,0.3564
298.2999999999922,211.4458,0.3564
298.39999999999225,211.4815,0.3564
298.49999999999227,211.5171,0.3564
298.5999999999923,211.5527,0.3563
298.6999999999923,211.5884,0.3563
298.79999999999234,211.6240,0.3563
298.89999999999236,211.6596,0.3563
298.9999999999924,211.6953,0.3563
299.0999999999924,211.7309,0.3563
299.19999999999243,211.7665,0.3563
299.29999999999245,211.8021,0.3563
299.3999999999925,211.8378,0.3562
299.4999999999925,211.8734,0.3562
299.5999999999925,211.9090,0.3562
299.69999999999254,211.9446,0.3562
299.79999999999256,211.9803,0.3562
299.8999999999926,212.0159,0.3562
299.9999999999926,212.0515,0.3562
300.09999999999263,212.0871,0.3562
300.19999999999266,212.1227,0.3562
300.2999999999927,212.1583,0.3561
300.3999999999927,212.1940,0.3561
300.4999999999927,212.2296,0.3561
300.59999999999275,212.2652,0.3561
300.69999999999277,212.3008,0.3561
300.7999999999928,212.3364,0.3561
300.8999999999928,212.3720,0.3561
300.99999999999284,212.4076,0.3561
301.09999999999286,212.4432,0.3561
301.1999999999929,212.4788,0.3560
301.2999999999929,212.5144,0.3560
301.39999999999293,212.5500,0.3560
301.49999999999295,212.5856,0.3560
301.599999999993,212.6212,0.3560
301.699999999993,212.6568,0.3560
301.799999999993,212.6924,0.3560
301.89999999999304,212.7280,0.3560
301.99999999999307,212.7636,0.3559
302.0999999999931,212.7992,0.3559
302.1999999999931,212.8348,0.3559
302.29999999999313,212.8704,0.3559
302.39999999999316,212.9060,0.3559
302.4999999999932,212.9416,0.3559
302.5999999999932,212.9772,0.3559
302.6999999999932,213.0128,0.3559
302.79999999999325,213.0484,0.3559
302.89999999999327,213.0839,0.3558
302.9999999999933,213.1195,0.3558
303.0999999999933,213.1551,0.3558
303.19999999999334,213.1907,0.3558
303.29999999999336,213.2263,0.3558
303.3999999999934,213.2618,0.3558
303.4999999999934,213.2974,0.3558
303.59999999999343,213.3330,0.3558
303.69999999999345,213.3686,0.3558
303.7999999999935,213.4042,0.3557
303.8999999999935,213.4397,0.3557
303.9999999999935,213.4753,0.3557
304.09999999999354,213.5109,0.3557
304.19999999999357,213.5464,0.3557
304.2999999999936,213.5820,0.3557
304.3999999999936,213.6176,0.3557
304.49999999999363,213.6531,0.3557
304.59999999999366,213.6887,0.3556
304.6999999999937,213.7243,0.3556
304.7999999999937,213.7598,0.3556
304.8999999999937,213.7954,0.3556
304.99999999999375,213.8310,0.3556
305.09999999999377,213.8665,0.3556
305.1999999999938,213.9021,0.3556
305.2999999999938,213.9376,0.3556
305.39999999999384,213.9732,0.3556
305.49999999999386,214.0087,0.3555
305.5999999999939,214.0443,0.3555
305.6999999999939,214.0798,0.3555
305.79999999999393,214.1154,0.3555
305.89999999999395,214.1510,0.3555
305.999999999994,214.1865,0.3555
306.099999999994,214.2220,0.3555
306.199999999994,214.2576,0.3555
306.29999999999404,214.2931,0.3555
306.39999999999407,214.3287,0.3554
306.4999999999941,214.3642,0.3554
306.5999999999941,214.3998,0.3554
306.69999999999413,214.4353,0.3554
306.79999999999416,214.4709,0.3554
306.8999999999942,214.5064,0.3554
306.9999999999942,214.5419,0.3554
307.0999999999942,214.5775,0.3554
307.19999999999425,214.6130,0.3553
307.29999999999427,214.6485,0.3553
307.3999999999943,214.6841,0.3553
307.4999999999943,214.7196,0.3553
307.59999999999434,214.7551,0.3553
307.69999999999436,214.7907,0.3553
307.7999999999944,214.8262,0.3553
307.8999999999944,214.8617,0.3553
307.99999999999443,214.8972,0.3553
308.09999999999445,214.9328,0.3552
308.1999999999945,214.9683,0.3552
308.2999999999945,215.0038,0.3552
308.3999999999945,215.0393,0.3552
308.49999999999454,215.0749,0.3552
308.59999999999457,215.1104,0.3552
308.6999999999946,215.1459,0.3552
308.7999999999946,215.1814,0.3552
308.89999999999463,215.2169,0.3552
308.99999999999466,215.2524,0.3551
309.0999999999947,215.2880,0.3551
309.1999999999947,215.3235,0.3551
309.2999999999947,215.3590,0.3551
309.39999999999475,215.3945,0.3551
309.49999999999477,215.4300,0.3551
309.5999999999948,215.4655,0.3551
309.6999999999948,215.5010,0.3551
309.79999999999484,215.5365,0.3550
309.89999999999486,215.5720,0.3550
309.9999999999949,215.6075,0.3550
310.0999999999949,215.6430,0.3550
310.19999999999493,215.6785,0.3550
310.29999999999495,215.7140,0.3550
310.399999999995,215.7495,0.3550
310.499999999995,215.7850,0.3550
310.599999999995,215.8205,0.3550
310.69999999999504,215.8560,0.3549
310.79999999999507,215.8915,0.3549
310.8999999999951,215.9270,0.3549
310.9999999999951,215.9625,0.3549
311.09999999999513,215.9980,0.3549
311.19999999999516,216.0335,0.3549
311.2999999999952,216.0690,0.3549
311.3999999999952,216.1044,0.3549
311.4999999999952,216.1399,0.3549
311.59999999999525,216.1754,0.3548
311.69999999999527,216.2109,0.3548
311.7999999999953,216.2464,0.3548
311.8999999999953,216.2819,0.3548
311.99999999999534,216.3173,0.3548
312.09999999999536,216.3528,0.3548
312.1999999999954,216.3883,0.3548
312.2999999999954,216.4238,0.3548
312.39999999999543,216.4593,0.3547
312.49999999999545,216.4947,0.3547
312.5999999999955,216.5302,0.3547
312.6999999999955,216.5657,0.3547
312.7999999999955,216.6011,0.3547
312.89999999999554,216.6366,0.3547
312.99999999999557,216.6721,0.3547
313.0999999999956,216.7075,0.3547
313.1999999999956,216.7430,0.3547
313.29999999999563,216.7785,0.3546
313.39999999999566,216.8139,0.3546
313.4999999999957,216.8494,0.3546
313.5999999999957,216.8849,0.3546
313.6999999999957,216.9203,0.3546
313.79999999999575,216.9558,0.3546
313.89999999999577,216.9912,0.3546
313.9999999999958,217.0267,0.3546
314.0999999999958,217.0622,0.3546
314.19999999999584,217.0976,0.3545
314.29999999999586,217.1331,0.3545
314.3999999999959,217.1685,0.3545
314.4999999999959,217.2040,0.3545
314.59999999999593,217.2394,0.3545
314.69999999999595,217.2749,0.3545
314.799999999996,217.3103,0.3545
314.899999999996,217.3458,0.3545
314.999999999996,217.3812,0.3544
315.09999999999604,217.4167,0.3544
315.19999999999607,217.4521,0.3544
315.2999999999961,217.4875,0.3544
315.3999999999961,217.5230,0.3544
315.49999999999613,217.5584,0.3544
315.59999999999616,217.5939,0.3544
315.6999999999962,217.6293,0.3544
315.7999999999962,217.6647,0.3544
315.8999999999962,217.7002,0.3543
315.99999999999625,217.7356,0.3543
316.09999999999627,217.7710,0.3543
316.1999999999963,217.8065,0.3543
316.2999999999963,217.8419,0.3543
316.39999999999634,217.8773,0.3543
316.49999999999636,217.9127,0.3543
316.5999999999964,217.9482,0.3543
316.6999999999964,217.9836,0.3543
316.79999999999643,218.0190,0.3542
316.89999999999645,218.0544,0.3542
316.9999999999965,218.0899,0.3542
317.0999999999965,218.1253,0.3542
317.1999999999965,218.1607,0.3542
317.29999999999654,218.1961,0.3542
317.39999999999657,218.2315,0.3542
317.4999999999966,218.2670,0.3542
317.5999999999966,218.3024,0.3541
317.69999999999663,218.3378,0.3541
317.79999999999666,218.3732,0.3541
317.8999999999967,218.4086,0.3541
317.9999999999967,218.4440,0.3541
318.0999999999967,218.4794,0.3541
318.19999999999675,218.5148,0.3541
318.29999999999677,218.5503,0.3541
318.3999999999968,218.5857,0.3541
318.4999999999968,218.6211,0.3540
318.59999999999684,218.6565,0.3540
318.69999999999686,218.6919,0.3540
318.7999999999969,218.7273,0.3540
318.8999999999969,218.7627,0.3540
318.99999999999693,218.7981,0.3540
319.09999999999695,218.8335,0.3540
319.199999999997,218.8689,0.3540
319.299999999997,218.9043,0.3540
319.399999999997,218.9397,0.3539
319.49999999999704,218.9751,0.3539
319.59999999999707,219.0104,0.3539
319.6999999999971,219.0458,0.3539
319.7999999999971,219.0812,0.3539
319.89999999999714,219.1166,0.3539
319.99999999999716,219.1520,0.3539
320.0999999999972,219.1874,0.3539
320.1999999999972,219.2228,0.3538
320.2999999999972,219.2582,0.3538
320.39999999999725,219.2935,0.3538
320.49999999999727,219.3289,0.3538
320.5999999999973,219.3643,0.3538
320.6999999999973,219.3997,0.3538
320.79999999999734,219.4351,0.3538
320.89999999999736,219.4704,0.3538
320.9999999999974,219.5058,0.3538
321.0999999999974,219.5412,0.3537
321.19999999999743,219.5766,0.3537
321.29999999999745,219.6119,0.3537
321.3999999999975,219.6473,0.3537
321.4999999999975,219.6827,0.3537
321.5999999999975,219.7180,0.3537
321.69999999999754,219.7534,0.3537
321.79999999999757,219.7888,0.3537
321.8999999999976,219.8241,0.3537
321.9999999999976,219.8595,0.3536
322.09999999999764,219.8949,0.3536
322.19999999999766,219.9302,0.3536
322.2999999999977,219.9656,0.3536
322.3999999999977,220.0010,0.3536
322.4999999999977,220.0363,0.3536
322.59999999999775,220.0717,0.3536
322.6999999999978,220.1070,0.3536
322.7999999999978,220.1424,0.3535
322.8999999999978,220.1777,0.3535
322.99999999999784,220.2131,0.3535
323.09999999999786,220.2484,0.3535
323.1999999999979,220.2838,0.3535
323.2999999999979,220.3191,0.3535
323.39999999999793,220.3545,0.3535
323.49999999999795,220.3898,0.3535
323.599999999998,220.4252,0.3535
323.699999999998,220.4605,0.3534
323.799999999998,220.4959,0.3534
323.89999999999804,220.5312,0.3534
323.99999999999807,220.5666,0.3534
324.0999999999981,220.6019,0.3534
324.1999999999981,220.6372,0.3534
324.29999999999814,220.6726,0.3534
324.39999999999816,220.7079,0.3534
324.4999999999982,220.7432,0.3534
324.5999999999982,220.7786,0.3533
324.6999999999982,220.8139,0.3533
324.79999999999825,220.8492,0.3533
324.8999999999983,220.8846,0.3533
324.9999999999983,220.9199,0.3533
325.0999999999983,220.9552,0.3533
325.19999999999834,220.9906,0.3533
325.29999999999836,221.0259,0.3533
325.3999999999984,221.0612,0.3532
325.4999999999984,221.0965,0.3532
325.59999999999843,221.1319,0.3532
325.69999999999845,221.1672,0.3532
325.7999999999985,221.2025,0.3532
325.8999999999985,221.2378,0.3532
325.9999999999985,221.2731,0.3532
326.09999999999854,221.3085,0.3532
326.19999999999857,221.3438,0.3532
326.2999999999986,221.3791,0.3531
326.3999999999986,221.4144,0.3531
326.49999999999864,221.4497,0.3531
326.59999999999866,221.4850,0.3531
326.6999999999987,221.5203,0.3531
326.7999999999987,221.5556,0.3531
326.8999999999987,221.5910,0.3531
326.99999999999875,221.6263,0.3531
327.0999999999988,221.6616,0.3530
327.1999999999988,221.6969,0.3530
327.2999999999988,221.7322,0.3530
327.39999999999884,221.7675,0.3530
327.49999999999886,221.8028,0.3530
327.5999999999989,221.8381,0.3530
327.6999999999989,221.8734,0.3530
327.79999999999893,221.9087,0.3530
327.89999999999895,221.9440,0.3530
327.999999999999,221.9793,0.3529
328.099999999999,222.0146,0.3529
328.199999999999,222.0499,0.3529
328.29999999999905,222.0851,0.3529
328.39999999999907,222.1204,0.3529
328.4999999999991,222.1557,0.3529
328.5999999999991,222.1910,0.3529
328.69999999999914,222.2263,0.3529
328.79999999999916,222.2616,0.3529
328.8999999999992,222.2969,0.3528
328.9999999999992,222.3322,0.3528
329.0999999999992,222.3674,0.3528
329.19999999999925,222.4027,0.3528
329.2999999999993,222.4380,0.3528
329.3999999999993,222.4733,0.3528
329.4999999999993,222.5086,0.3528
329.59999999999934,222.5438,0.3528
329.69999999999936,222.5791,0.3527
329.7999999999994,222.6144,0.3527
329.8999999999994,222.6497,0.3527
329.99999999999943,222.6849,0.3527
330.09999999999945,222.7202,0.3527
330.1999999999995,222.7555,0.3527
330.2999999999995,222.7907,0.3527
330.3999999999995,222.8260,0.3527
330.49999999999955,222.8613,0.3527
330.59999999999957,222.8965,0.3526
330.6999999999996,222.9318,0.3526
330.7999999999996,222.9671,0.3526
330.89999999999964,223.0023,0.3526
330.99999999999966,223.0376,0.3526
331.0999999999997,223.0728,0.3526
331.1999999999997,223.1081,0.3526
331.2999999999997,223.1434,0.3526
331.39999999999975,223.1786,0.3526
331.4999999999998,223.2139,0.3525
331.5999999999998,223.2491,0.3525
331.6999999999998,223.2844,0.3525
331.79999999999984,223.3196,0.3525
331.89999999999986,223.3549,0.3525
331.9999999999999,223.3901,0.3525
332.0999999999999,223.4254,0.3525
332.19999999999993,223.4606,0.3525
332.29999999999995,223.4959,0.3524
332.4,223.5311,0.3524
332.5,223.5664,0.3524
332.6,223.6016,0.3524
332.70000000000005,223.6368,0.3524
332.80000000000007,223.6721,0.3524
332.9000000000001,223.7073,0.3524
333.0000000000001,223.7426,0.3524
333.10000000000014,223.7778,0.3524
333.20000000000016,223.8130,0.3523
333.3000000000002,223.8483,0.3523
333.4000000000002,223.8835,0.3523
333.5000000000002,223.9187,0.3523
333.60000000000025,223.9540,0.3523
333.7000000000003,223.9892,0.3523
333.8000000000003,224.0244,0.3523
333.9000000000003,224.0596,0.3523
334.00000000000034,224.0949,0.3523
334.10000000000036,224.1301,0.3522
334.2000000000004,224.1653,0.3522
334.3000000000004,224.2005,0.3522
334.40000000000043,224.2358,0.3522
334.50000000000045,224.2710,0.3522
334.6000000000005,224.3062,0.3522
334.7000000000005,224.3414,0.3522
334.8000000000005,224.3766,0.3522
334.90000000000055,224.4118,0.3521
335.00000000000057,224.4471,0.3521
335.1000000000006,224.4823,0.3521
335.2000000000006,224.5175,0.3521
335.30000000000064,224.5527,0.3521
335.40000000000066,224.5879,0.3521
335.5000000000007,224.6231,0.3521
335.6000000000007,224.6583,0.3521
335.7000000000007,224.6935,0.3521
335.80000000000075,224.7287,0.3520
335.9000000000008,224.7639,0.3520
336.0000000000008,224.7991,0.3520
336.1000000000008,224.8343,0.3520
336.20000000000084,224.8695,0.3520
336.30000000000086,224.9047,0.3520
336.4000000000009,224.9399,0.3520
336.5000000000009,224.9751,0.3520
336.60000000000093,225.0103,0.3520
336.70000000000095,225.0455,0.3519
336.800000000001,225.0807,0.3519
336.900000000001,225.1159,0.3519
337.000000000001,225.1511,0.3519
337.10000000000105,225.1863,0.3519
337.20000000000107,225.2215,0.3519
337.3000000000011,225.2567,0.3519
337.4000000000011,225.2919,0.3519
337.50000000000114,225.3270,0.3518
